word_id,root_id,link_index,target_identifier,target_type,target_id
8ed14034-0e85-41d8-83cc-ef5dcae2f0d3,0815771c-a879-4c7e-b9b2-425daadb9957,3,of-,prefix,366a998f-d20b-48c1-97c8-cf723bf4766e
8ed14034-0e85-41d8-83cc-ef5dcae2f0d3,0815771c-a879-4c7e-b9b2-425daadb9957,4,oc-,prefix,0815771c-a879-4c7e-b9b2-425daadb9957
8ed14034-0e85-41d8-83cc-ef5dcae2f0d3,49b7e4f4-54ff-4e6d-bd00-868f4dba0436,1,car,word,2d33e9fa-c949-42a2-882a-31c4e9f79491
e8aba5b5-4472-4042-aaa8-8b0a424f8c22,0815771c-a879-4c7e-b9b2-425daadb9957,1,ob-,prefix,b9a3b672-0067-42ec-a917-dc17338523a0
e8aba5b5-4472-4042-aaa8-8b0a424f8c22,0815771c-a879-4c7e-b9b2-425daadb9957,2,op-,prefix,07e6b6fd-3e6e-42be-9cfe-11dcadb01cd9
e8aba5b5-4472-4042-aaa8-8b0a424f8c22,0815771c-a879-4c7e-b9b2-425daadb9957,3,of-,prefix,366a998f-d20b-48c1-97c8-cf723bf4766e
e8aba5b5-4472-4042-aaa8-8b0a424f8c22,0815771c-a879-4c7e-b9b2-425daadb9957,4,oc-,prefix,0815771c-a879-4c7e-b9b2-425daadb9957
e8aba5b5-4472-4042-aaa8-8b0a424f8c22,49b7e4f4-54ff-4e6d-bd00-868f4dba0436,1,car,word,2d33e9fa-c949-42a2-882a-31c4e9f79491
b5bc33c4-2e53-4671-826b-bcf9463dce4d,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
b5bc33c4-2e53-4671-826b-bcf9463dce4d,e2886367-ddff-431b-895d-7f71b5981411,1,care,word,69493fae-4e11-41e4-a525-c15f83022370
e154fada-ea2e-4eb5-8a33-3b55576f991b,59011590-c7ce-446a-bdff-06ab88384fec,1,is,word,01153fb1-72e5-475f-b7ac-fd2ece01e98e
e154fada-ea2e-4eb5-8a33-3b55576f991b,59011590-c7ce-446a-bdff-06ab88384fec,2,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
e154fada-ea2e-4eb5-8a33-3b55576f991b,d42d211c-392f-49a0-b3b1-687347897da5,1,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
3f4fea77-5ecf-41d4-97af-a436d0867874,59011590-c7ce-446a-bdff-06ab88384fec,1,is,word,01153fb1-72e5-475f-b7ac-fd2ece01e98e
3f4fea77-5ecf-41d4-97af-a436d0867874,59011590-c7ce-446a-bdff-06ab88384fec,2,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
3f4fea77-5ecf-41d4-97af-a436d0867874,d42d211c-392f-49a0-b3b1-687347897da5,1,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
83ed320a-ee7f-4380-b102-c83a99059222,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
83ed320a-ee7f-4380-b102-c83a99059222,8dcb8216-8a21-47c5-8943-d478ae1b364f,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
38588b63-0de3-46e3-9db4-d5a465c598b1,8dcb8216-8a21-47c5-8943-d478ae1b364f,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
01dda992-e644-426e-8207-3375b45fa59f,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
61d2db5d-a430-4d6e-89e2-e4eb2a727a79,4f01db75-1fcf-41a0-b8cb-e9d0cdda7d9d,1,let,word,524f3f07-5c8a-4cdf-ac82-2ea1d7e78a01
db09e74d-b7bc-43eb-9ab7-c0990a93654e,4f01db75-1fcf-41a0-b8cb-e9d0cdda7d9d,1,let,word,524f3f07-5c8a-4cdf-ac82-2ea1d7e78a01
1e92a12c-2f06-41e5-bf46-8a228277fd5f,4f01db75-1fcf-41a0-b8cb-e9d0cdda7d9d,1,let,word,524f3f07-5c8a-4cdf-ac82-2ea1d7e78a01
a1f1a719-6c58-4ae5-ac27-9c6dceee1d01,4f01db75-1fcf-41a0-b8cb-e9d0cdda7d9d,1,let,word,524f3f07-5c8a-4cdf-ac82-2ea1d7e78a01
318e2833-58b6-45e0-9bcc-2eac9bee6154,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
318e2833-58b6-45e0-9bcc-2eac9bee6154,8d09ac5a-efca-4eca-9d36-a0b623892bf0,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
3b2e5b5d-6c40-4988-9c1c-8181642fd41f,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
3b2e5b5d-6c40-4988-9c1c-8181642fd41f,8d09ac5a-efca-4eca-9d36-a0b623892bf0,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
f3d1153a-c310-4db0-bff5-ec2df6bec028,907b89ca-d786-43a8-8132-fbd6d1d7a3ad,1,pen,word,a78fd673-7cbb-42b2-b05c-653517f4925d
f2324626-2c02-429d-9f27-3bd1f06070e9,df9680aa-6e82-44b9-8951-41ec916473cd,1,pen,word,a78fd673-7cbb-42b2-b05c-653517f4925d
f2324626-2c02-429d-9f27-3bd1f06070e9,df9680aa-6e82-44b9-8951-41ec916473cd,2,pend,root,907b89ca-d786-43a8-8132-fbd6d1d7a3ad
c8bc88ce-9066-4c4e-a1e1-b0c65ef48fff,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
c8bc88ce-9066-4c4e-a1e1-b0c65ef48fff,d1d6cf9f-3583-48a2-8905-b82caa3a3489,1,lie,word,a89fce0d-8493-4cf5-8fa1-fe5ff19c541e
11b80079-6693-4813-a2bc-46c43fee214a,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
11b80079-6693-4813-a2bc-46c43fee214a,d1d6cf9f-3583-48a2-8905-b82caa3a3489,1,lie,word,a89fce0d-8493-4cf5-8fa1-fe5ff19c541e
00839c18-5d94-454c-9224-2d4328c7c3ac,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
00839c18-5d94-454c-9224-2d4328c7c3ac,d1d6cf9f-3583-48a2-8905-b82caa3a3489,1,lie,word,a89fce0d-8493-4cf5-8fa1-fe5ff19c541e
9434232e-dca4-45a0-af7e-b201bfd101d4,f0339224-409f-4642-959e-a5911d9e1a76,1,pass,word,56d684a4-53dd-4d2f-a4aa-e62dc06fbda6
9434232e-dca4-45a0-af7e-b201bfd101d4,f0339224-409f-4642-959e-a5911d9e1a76,2,-th,suffix,3afce86b-90e0-43dd-9ffa-9f7bd9f24ce8
dbc31493-3540-4bae-955d-4cfe90503350,f0339224-409f-4642-959e-a5911d9e1a76,1,pass,word,56d684a4-53dd-4d2f-a4aa-e62dc06fbda6
dbc31493-3540-4bae-955d-4cfe90503350,f0339224-409f-4642-959e-a5911d9e1a76,2,-th,suffix,3afce86b-90e0-43dd-9ffa-9f7bd9f24ce8
6b38820d-d8a7-49e5-8e26-26cc445e5008,9e934fc6-0631-401f-adc9-ef4800a5d22c,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
5bf50d72-a116-4ede-b147-e6b3d2a320dd,9e934fc6-0631-401f-adc9-ef4800a5d22c,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
c2f7b145-5659-487c-9686-2c7124a6c1c4,151d793d-8166-40fd-8511-33df163c4972,1,ten,word,cab687e2-c2f4-4b26-8968-af39a77d3d4e
e80d63ab-5a8e-4ee7-930b-a3127dcddab8,c3f0ddca-9079-47ed-8b3d-89625e265cda,1,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
3ce4f363-5a92-484d-b3a3-ebbb45154b86,00769deb-290a-422a-b10f-8a664ae4c22e,1,stop,word,16520410-c9b1-4861-bb9f-ef49317990bf
871c1eb9-e534-40d7-8770-6913582010d9,2a9e457c-6a78-4c97-928f-1ad8d0089642,1,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
f6943e48-e505-4642-a82d-a67f0ac3e59d,2a9e457c-6a78-4c97-928f-1ad8d0089642,1,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
e8f0a532-b6ce-4f2e-b657-924dc034081d,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
e8f0a532-b6ce-4f2e-b657-924dc034081d,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
e8f0a532-b6ce-4f2e-b657-924dc034081d,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,3,al-,prefix,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e
e8f0a532-b6ce-4f2e-b657-924dc034081d,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,4,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
e8f0a532-b6ce-4f2e-b657-924dc034081d,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,5,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
e8f0a532-b6ce-4f2e-b657-924dc034081d,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,6,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
e8f0a532-b6ce-4f2e-b657-924dc034081d,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,7,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
e8f0a532-b6ce-4f2e-b657-924dc034081d,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,8,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
e8f0a532-b6ce-4f2e-b657-924dc034081d,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,9,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
e8f0a532-b6ce-4f2e-b657-924dc034081d,4f01db75-1fcf-41a0-b8cb-e9d0cdda7d9d,1,let,word,524f3f07-5c8a-4cdf-ac82-2ea1d7e78a01
9705f513-ef52-4ccd-bb0d-f959b524c719,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
9705f513-ef52-4ccd-bb0d-f959b524c719,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
9705f513-ef52-4ccd-bb0d-f959b524c719,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,3,al-,prefix,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e
9705f513-ef52-4ccd-bb0d-f959b524c719,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,4,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
9705f513-ef52-4ccd-bb0d-f959b524c719,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,5,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
9705f513-ef52-4ccd-bb0d-f959b524c719,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,6,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
9705f513-ef52-4ccd-bb0d-f959b524c719,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,7,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
9705f513-ef52-4ccd-bb0d-f959b524c719,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,8,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
9705f513-ef52-4ccd-bb0d-f959b524c719,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,9,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
9705f513-ef52-4ccd-bb0d-f959b524c719,4f01db75-1fcf-41a0-b8cb-e9d0cdda7d9d,1,let,word,524f3f07-5c8a-4cdf-ac82-2ea1d7e78a01
6cd2277f-9405-4209-a29b-0777a73a6e7e,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
6cd2277f-9405-4209-a29b-0777a73a6e7e,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
6cd2277f-9405-4209-a29b-0777a73a6e7e,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,3,al-,prefix,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e
6cd2277f-9405-4209-a29b-0777a73a6e7e,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,4,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
6cd2277f-9405-4209-a29b-0777a73a6e7e,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,5,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
6cd2277f-9405-4209-a29b-0777a73a6e7e,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,6,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
6cd2277f-9405-4209-a29b-0777a73a6e7e,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,7,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
6cd2277f-9405-4209-a29b-0777a73a6e7e,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,8,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
6cd2277f-9405-4209-a29b-0777a73a6e7e,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,9,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
6cd2277f-9405-4209-a29b-0777a73a6e7e,4f01db75-1fcf-41a0-b8cb-e9d0cdda7d9d,1,let,word,524f3f07-5c8a-4cdf-ac82-2ea1d7e78a01
052033a2-296f-43de-b9b4-70cd230479e3,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
052033a2-296f-43de-b9b4-70cd230479e3,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
052033a2-296f-43de-b9b4-70cd230479e3,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,3,al-,prefix,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e
052033a2-296f-43de-b9b4-70cd230479e3,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,4,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
052033a2-296f-43de-b9b4-70cd230479e3,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,5,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
052033a2-296f-43de-b9b4-70cd230479e3,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,6,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
052033a2-296f-43de-b9b4-70cd230479e3,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,7,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
052033a2-296f-43de-b9b4-70cd230479e3,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,8,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
052033a2-296f-43de-b9b4-70cd230479e3,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,9,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
052033a2-296f-43de-b9b4-70cd230479e3,4f01db75-1fcf-41a0-b8cb-e9d0cdda7d9d,1,let,word,524f3f07-5c8a-4cdf-ac82-2ea1d7e78a01
811df0de-f83d-4a80-8796-faa7c113a564,eb377bec-24c3-4c39-84d6-2c688a20059a,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
811df0de-f83d-4a80-8796-faa7c113a564,eb377bec-24c3-4c39-84d6-2c688a20059a,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
811df0de-f83d-4a80-8796-faa7c113a564,eb377bec-24c3-4c39-84d6-2c688a20059a,3,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
811df0de-f83d-4a80-8796-faa7c113a564,eb377bec-24c3-4c39-84d6-2c688a20059a,4,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
811df0de-f83d-4a80-8796-faa7c113a564,eb377bec-24c3-4c39-84d6-2c688a20059a,5,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
811df0de-f83d-4a80-8796-faa7c113a564,eb377bec-24c3-4c39-84d6-2c688a20059a,6,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
811df0de-f83d-4a80-8796-faa7c113a564,eb377bec-24c3-4c39-84d6-2c688a20059a,7,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
811df0de-f83d-4a80-8796-faa7c113a564,eb377bec-24c3-4c39-84d6-2c688a20059a,8,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
61277772-5a22-490e-94b9-0ccc3a149fad,eb377bec-24c3-4c39-84d6-2c688a20059a,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
61277772-5a22-490e-94b9-0ccc3a149fad,eb377bec-24c3-4c39-84d6-2c688a20059a,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
61277772-5a22-490e-94b9-0ccc3a149fad,eb377bec-24c3-4c39-84d6-2c688a20059a,3,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
61277772-5a22-490e-94b9-0ccc3a149fad,eb377bec-24c3-4c39-84d6-2c688a20059a,4,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
61277772-5a22-490e-94b9-0ccc3a149fad,eb377bec-24c3-4c39-84d6-2c688a20059a,5,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
61277772-5a22-490e-94b9-0ccc3a149fad,eb377bec-24c3-4c39-84d6-2c688a20059a,6,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
61277772-5a22-490e-94b9-0ccc3a149fad,eb377bec-24c3-4c39-84d6-2c688a20059a,7,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
61277772-5a22-490e-94b9-0ccc3a149fad,eb377bec-24c3-4c39-84d6-2c688a20059a,8,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
e161b065-0ed7-40af-b398-e8411e659e47,69945640-c581-4f93-a04b-7a3edc848762,1,our,word,72059c9c-698a-453b-b37b-e6c41fb530f2
e161b065-0ed7-40af-b398-e8411e659e47,69945640-c581-4f93-a04b-7a3edc848762,2,us,word,16e6aa6c-87eb-46f3-a4c6-76c4180c04eb
c9c4e14d-8521-40ec-b403-d7fee8bdceb1,313fe2aa-9acf-4e44-b215-3d94eac8de99,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
c9c4e14d-8521-40ec-b403-d7fee8bdceb1,313fe2aa-9acf-4e44-b215-3d94eac8de99,2,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
c9c4e14d-8521-40ec-b403-d7fee8bdceb1,313fe2aa-9acf-4e44-b215-3d94eac8de99,3,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
c9c4e14d-8521-40ec-b403-d7fee8bdceb1,313fe2aa-9acf-4e44-b215-3d94eac8de99,4,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
c9c4e14d-8521-40ec-b403-d7fee8bdceb1,313fe2aa-9acf-4e44-b215-3d94eac8de99,5,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
c9c4e14d-8521-40ec-b403-d7fee8bdceb1,313fe2aa-9acf-4e44-b215-3d94eac8de99,6,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
c9c4e14d-8521-40ec-b403-d7fee8bdceb1,313fe2aa-9acf-4e44-b215-3d94eac8de99,7,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
dcf7b0fe-d6ce-44e8-8a00-b0447c2c35e9,313fe2aa-9acf-4e44-b215-3d94eac8de99,1,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
dcf7b0fe-d6ce-44e8-8a00-b0447c2c35e9,313fe2aa-9acf-4e44-b215-3d94eac8de99,2,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
dcf7b0fe-d6ce-44e8-8a00-b0447c2c35e9,313fe2aa-9acf-4e44-b215-3d94eac8de99,3,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
dcf7b0fe-d6ce-44e8-8a00-b0447c2c35e9,313fe2aa-9acf-4e44-b215-3d94eac8de99,4,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
dcf7b0fe-d6ce-44e8-8a00-b0447c2c35e9,313fe2aa-9acf-4e44-b215-3d94eac8de99,5,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
dcf7b0fe-d6ce-44e8-8a00-b0447c2c35e9,313fe2aa-9acf-4e44-b215-3d94eac8de99,6,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
dcf7b0fe-d6ce-44e8-8a00-b0447c2c35e9,313fe2aa-9acf-4e44-b215-3d94eac8de99,7,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
9a3b44f0-fcde-4c28-b99e-330dbd42474f,da7ad7d4-ce3d-4a90-bdfb-437f02b11666,1,way,word,30b4d743-0169-4879-96e9-9482e229c6a3
7873830d-f7bd-4990-b134-4cad2205f55a,da7ad7d4-ce3d-4a90-bdfb-437f02b11666,1,way,word,30b4d743-0169-4879-96e9-9482e229c6a3
279f65e0-d832-4d8b-ba8b-1f6fa0141d47,2ec342b0-e4bc-419d-ae67-390149ddbd21,1,over,word,5bbd5dbe-032d-4060-936c-4088d18dce41
9005d805-e7c7-4cee-92b3-840f01f20bdf,f3043748-2a8e-416f-87b5-bff450e022d9,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
2b17ac60-4713-4dd1-b9e3-be5e56861555,f3043748-2a8e-416f-87b5-bff450e022d9,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
f0770246-79ae-45a5-a852-c205fd5c468c,f3043748-2a8e-416f-87b5-bff450e022d9,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
ef2bc343-fb22-4a1a-95b5-6920975e0944,f3043748-2a8e-416f-87b5-bff450e022d9,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
14b2cf64-540e-48da-883e-550cc3253c36,e9081b64-24c5-45e6-ab9e-64161a4b9d55,1,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
aca021f1-53ac-4608-8e1c-7525d1c1bdea,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
aca021f1-53ac-4608-8e1c-7525d1c1bdea,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
aca021f1-53ac-4608-8e1c-7525d1c1bdea,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,3,al-,prefix,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e
aca021f1-53ac-4608-8e1c-7525d1c1bdea,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,4,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
aca021f1-53ac-4608-8e1c-7525d1c1bdea,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,5,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
aca021f1-53ac-4608-8e1c-7525d1c1bdea,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,6,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
aca021f1-53ac-4608-8e1c-7525d1c1bdea,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,7,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
aca021f1-53ac-4608-8e1c-7525d1c1bdea,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,8,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
aca021f1-53ac-4608-8e1c-7525d1c1bdea,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,9,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,1,at,word,9c2f1b32-39ad-4c43-8c8d-ae84d4272e3b
a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,2,a-,prefix,eb2dab21-d31e-4dbd-bb90-255c046203a6
a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,3,al-,prefix,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e
a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,4,ab-,prefix,1e4ea41c-ee64-4bce-aed5-5ba7b9bcccff
a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,5,ac-,prefix,313fe2aa-9acf-4e44-b215-3d94eac8de99
a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,6,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,7,ap-,prefix,3015fc76-f4ec-4a6a-bc69-218e873a44f1
a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,8,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e,9,at-,prefix,e63cdbbb-8bfb-442b-b49a-bd01c7f68aff
02c05eb7-9af2-4cbc-aeec-7c77887e46ec,eb2dab21-d31e-4dbd-bb90-255c046203a6,1,on,word,3090e71f-ead1-49e6-8ef2-520fb888aaf2
93145714-9e4f-4fc3-bcd5-78f6e5a9030a,eb2dab21-d31e-4dbd-bb90-255c046203a6,1,on,word,3090e71f-ead1-49e6-8ef2-520fb888aaf2
92fe6e15-e2ee-4a58-84e6-a377fd64187b,f3746137-11e3-41f6-b1c7-47ac6377021d,1,arise,word,6e99081f-3240-4cde-add1-30aa0a31ce53
92fe6e15-e2ee-4a58-84e6-a377fd64187b,f3746137-11e3-41f6-b1c7-47ac6377021d,2,to,word,b95ef1b5-74f6-49d7-87a2-e6a43dcc5ff9
61259f32-bec3-4fde-95b3-ab5b27467756,f3746137-11e3-41f6-b1c7-47ac6377021d,1,arise,word,6e99081f-3240-4cde-add1-30aa0a31ce53
61259f32-bec3-4fde-95b3-ab5b27467756,f3746137-11e3-41f6-b1c7-47ac6377021d,2,to,word,b95ef1b5-74f6-49d7-87a2-e6a43dcc5ff9
