word_id,word_order,canonical_spelling,variants_json,entry_kind,source_roles,source_count,first_source_entry_id,homograph_sources
cet4-w-b485b13327ffde0f1f77,3338,magnificent,[],word,headword,1,cet2016-p090-r20-c1,0
cet4-w-0cf82ac918d4f8087e39,3339,maid,[],word,headword,1,cet2016-p090-r23-c1,0
cet4-w-b92e49855c5cd8a30d65,3340,maiden,[],word,headword,1,cet2016-p090-r24-c1,0
cet4-w-51fc24d12808eb71528f,3341,mail,[],word,headword,1,cet2016-p090-r25-c1,0
cet4-w-04e015411b96c94b11bf,3342,main,[],word,headword,1,cet2016-p090-r26-c1,0
cet4-w-d85a73b8871d360a0f78,3343,mainland,[],word,headword,1,cet2016-p090-r27-c1,0
cet4-w-8ca2b771a70b4db4bfdf,3344,mainstream,[],word,headword,1,cet2016-p090-r28-c1,0
cet4-w-ab271417b0cb91f43585,3345,maintain,[],word,headword,1,cet2016-p090-r29-c1,0
cet4-w-4cf6ce89a37074e4155b,3346,maintenance,[],word,listed_related,1,cet2016-p090-r29-c2,0
cet4-w-ec746b3a6c8e6f97cfde,3347,major,[],word,headword,1,cet2016-p090-r31-c1,0
cet4-w-27c97a10cf0100fc3401,3348,majority,[],word,listed_related,1,cet2016-p090-r31-c2,0
cet4-w-6bef829b4a216a0a6e73,3349,make,[],word,headword,1,cet2016-p090-r32-c1,0
cet4-w-377cf6f9050961f8a12e,3350,makeup,[],word,headword,1,cet2016-p090-r33-c1,0
cet4-w-b705e8dcedd307db69b4,3351,male,[],word,headword,1,cet2016-p090-r34-c1,0
cet4-w-ff31836349ad835369ed,3352,mall,[],word,headword,1,cet2016-p090-r37-c1,0
cet4-w-14778df5f37fb2fa9a13,3353,mammal,[],word,headword,1,cet2016-p090-r39-c1,0
cet4-w-a2b60c28f31ba49716e7,3354,man,[],word,headword,1,cet2016-p090-r40-c1,0
cet4-w-8b40d013319fe1c1b54a,3355,manage,[],word,headword,1,cet2016-p090-r41-c1,0
cet4-w-62aa0644d069a54653aa,3356,management,[],word,listed_related,1,cet2016-p090-r41-c2,0
cet4-w-a11bb9bad3866f0612e5,3357,manager,[],word,listed_related,1,cet2016-p090-r41-c3,0
cet4-w-9db44496b76c4f67499c,3358,managerial,[],word,listed_related,1,cet2016-p090-r41-c4,0
cet4-w-9f35872ade1d336bb7a7,3359,manhood,[],word,listed_related,1,cet2016-p090-r40-c3,0
cet4-w-0c4e4a7d799feb432d86,3360,manipulate,[],word,headword,1,cet2016-p091-r03-c1,0
cet4-w-773ac75f9fdc12ca2949,3361,manipulation,[],word,listed_related,1,cet2016-p091-r03-c2,0
cet4-w-32d4cc032dd8e92730cd,3362,manipulative,[],word,listed_related,1,cet2016-p091-r03-c3,0
cet4-w-b8c772ce05fdc893dfa8,3363,mankind,[],word,headword,1,cet2016-p091-r04-c1,0
cet4-w-dea2b40d8c814aa93f1a,3364,manly,[],word,listed_related,1,cet2016-p090-r40-c2,0
cet4-w-75636021ad6f1e4ef527,3365,manner,[],word,headword,1,cet2016-p091-r05-c1,0
cet4-w-8adaf3f479a7827b9d65,3366,manual,[],word,headword,1,cet2016-p091-r07-c1,0
cet4-w-eb44a3c9cc92e7b5e517,3367,manufacture,[],word,headword,1,cet2016-p091-r08-c1,0
cet4-w-e9673d55a16f70e70a3b,3368,manufacturer,[],word,listed_related,1,cet2016-p091-r08-c2,0
cet4-w-7c928429ce81972ec924,3369,many,[],word,headword,1,cet2016-p091-r10-c1,0
cet4-w-92b9f5f948e32e3e6534,3370,map,[],word,headword,1,cet2016-p091-r11-c1,0
cet4-w-488a559813e4e25eea42,3371,marathon,[],word,headword,1,cet2016-p091-r13-c1,0
cet4-w-010a0041daa4573239cd,3372,March,"[""march""]",word,headword,2,cet2016-p091-r15-c1,0
cet4-w-b693ad61db3e365b3984,3373,margin,[],word,headword,1,cet2016-p091-r17-c1,0
cet4-w-243980bc93a58adf1eaa,3374,marginal,[],word,listed_related,1,cet2016-p091-r17-c2,0
cet4-w-c4ccde275f95a3f42bea,3375,marine,[],word,headword,1,cet2016-p091-r18-c1,0
cet4-w-a719d6033b2bc74afad4,3376,marital,[],word,listed_related,1,cet2016-p091-r22-c3,0
cet4-w-f3b29d8b930f19b8583b,3377,mark,[],word,headword,1,cet2016-p091-r20-c1,0
cet4-w-eca9283e1cf9fa855bd7,3378,market,[],word,headword,1,cet2016-p091-r21-c1,0
cet4-w-e6e797535ce198358805,3379,marketing,[],word,listed_related,1,cet2016-p091-r21-c2,0
cet4-w-de3ddcbb564a6fe42d60,3380,marriage,[],word,listed_related,1,cet2016-p091-r22-c2,0
cet4-w-982ba8e39974bfa1a35b,3381,marry,[],word,headword,1,cet2016-p091-r22-c1,0
cet4-w-67decc135d808751569b,3382,marsh,[],word,headword,1,cet2016-p091-r23-c1,0
cet4-w-3f58a3c98b421ec0f6f3,3383,marshal,[],word,headword,1,cet2016-p091-r24-c1,0
cet4-w-15694a919af2dee2d152,3384,marvel,[],word,headword,1,cet2016-p091-r26-c1,0
cet4-w-a208bf2cf07eefbda9bd,3385,marvelous,"[""marvellous""]",word,listed_related,1,cet2016-p091-r26-c2,0
cet4-w-8ae5e7b857ded5d4391c,3386,Marxism,[],word,headword,1,cet2016-p091-r27-c1,0
cet4-w-38fcf9261404bd520aed,3387,Marxist,[],word,listed_related,1,cet2016-p091-r27-c2,0
cet4-w-b204b93d163318348150,3388,mask,[],word,headword,1,cet2016-p091-r29-c1,0
cet4-w-9e1b8ab2f02bfddbec78,3389,mass,[],word,headword,1,cet2016-p091-r30-c1,0
cet4-w-aaceb301766e5ecc0d90,3390,massage,[],word,headword,1,cet2016-p091-r32-c1,0
cet4-w-b506892e5dbdeb47da13,3391,massive,[],word,listed_related,1,cet2016-p091-r30-c2,0
cet4-w-a34c24da14411033a853,3392,master,[],word,headword,1,cet2016-p091-r33-c1,0
cet4-w-039e357dfc24f584556f,3393,masterpiece,[],word,headword,1,cet2016-p091-r34-c1,0
cet4-w-986d3ae70778f9c2c61a,3394,mastery,[],word,listed_related,1,cet2016-p091-r33-c2,0
cet4-w-77c662f6544be4bd16eb,3395,mat,[],word,headword,1,cet2016-p091-r35-c1,0
cet4-w-7a8ffe5d8153eb02a164,3396,match,[],word,headword,1,cet2016-p091-r36-c1,0
cet4-w-e96d0fd75e5a574145cc,3397,mate,[],word,headword,1,cet2016-p091-r37-c1,0
cet4-w-434ecfcfc78f59a55d78,3398,material,[],word,headword,1,cet2016-p091-r38-c1,0
cet4-w-11c0c48d077323ec36ba,3399,materialism,[],word,listed_related,1,cet2016-p091-r38-c2,0
cet4-w-5d12a62264b980764ebd,3400,materialist,[],word,listed_related,1,cet2016-p091-r38-c3,0
cet4-w-8856ab6b1272ff73e14e,3401,materialize,"[""materialise""]",word,listed_related,1,cet2016-p091-r38-c4,0
cet4-w-eee11c81fd14c965af83,3402,math,"[""maths""]",word,headword,1,cet2016-p091-r40-c1,0
cet4-w-d2d5646ff2a4e2fe724c,3403,mathematical,[],word,listed_related,1,cet2016-p091-r40-c2,0
cet4-w-8e6cb2d6d9a54b23db95,3404,mathematics,[],word,headword,1,cet2016-p091-r40-c1,0
cet4-w-ec20a8c8b01db2bf811d,3405,matter,[],word,headword,1,cet2016-p091-r41-c1,0
cet4-w-6f8afd47cf3021364b46,3406,mature,[],word,headword,1,cet2016-p091-r42-c1,0
cet4-w-412916d81d12b36b2ac9,3407,maturity,[],word,listed_related,1,cet2016-p091-r42-c2,0
cet4-w-53c4a171a317be18a477,3408,maximal,[],word,listed_related,1,cet2016-p092-r01-c3,0
cet4-w-dfa44123fcedeacae028,3409,maximize,"[""maximise""]",word,listed_related,1,cet2016-p092-r01-c2,0
cet4-w-754ee3de4a0933b5baee,3410,maximum,[],word,headword,1,cet2016-p092-r01-c1,0
cet4-w-1760f169bd4d76753937,3411,May,"[""may""]",word,headword,2,cet2016-p092-r02-c1,0
cet4-w-c54a4f4a4a6d93b77a4d,3412,maybe,[],word,headword,1,cet2016-p092-r04-c1,0
cet4-w-aa82bbb65147ca3d2998,3413,mayor,[],word,headword,1,cet2016-p092-r05-c1,0
cet4-w-ce223376164244f3a30c,3414,me,[],word,headword,1,cet2016-p092-r06-c1,0
cet4-w-43939f2fb431df7ae932,3415,meal,[],word,headword,1,cet2016-p092-r08-c1,0
cet4-w-e9e8b878a19bbf84cc9a,3416,mean,[],word,headword,3,cet2016-p092-r09-c1,3
cet4-w-dcc51bd7ebc6dc650eea,3417,meaning,[],word,listed_related,1,cet2016-p092-r09-c2,0
cet4-w-a8c2dd39d35bfe61150a,3418,meaningful,[],word,listed_related,1,cet2016-p092-r09-c3,0
cet4-w-c591527a740d890f968e,3419,means,[],word,headword,1,cet2016-p092-r12-c1,0
cet4-w-d22c056c8e233f22dc31,3420,meantime,[],word,headword,1,cet2016-p092-r13-c1,0
cet4-w-dfbe6886a01362a445e4,3421,meanwhile,[],word,headword,1,cet2016-p092-r14-c1,0
cet4-w-b7ddfa472f04bc4e340a,3422,measurable,[],word,listed_related,1,cet2016-p092-r15-c3,0
cet4-w-b0fc9bc1afd95f4faaf7,3423,measure,[],word,headword,1,cet2016-p092-r15-c1,0
cet4-w-9bfab551116f66a0b03f,3424,measurement,[],word,listed_related,1,cet2016-p092-r15-c2,0
cet4-w-10d1b1284dadd86b8f09,3425,meat,[],word,headword,1,cet2016-p092-r16-c1,0
cet4-w-0c59e5bc78381228da51,3426,meaty,[],word,listed_related,1,cet2016-p092-r16-c2,0
cet4-w-eda2c9c73cb6eb9500d9,3427,mechanic,[],word,headword,1,cet2016-p092-r17-c1,0
cet4-w-c310ab69faa042fee0bc,3428,mechanical,[],word,listed_related,1,cet2016-p092-r17-c2,0
cet4-w-3018c1abc3106407ea79,3429,mechanics,[],word,listed_related,1,cet2016-p092-r17-c3,0
cet4-w-e4fcc58754450ae23618,3430,mechanism,[],word,listed_related,1,cet2016-p092-r17-c4,0
cet4-w-55f12824ae5ef9dff3e2,3431,mechanization,"[""mechanisation""]",word,listed_related,1,cet2016-p092-r18-c2,0
cet4-w-c47341f667da1f7ea33e,3432,mechanize,"[""mechanise""]",word,headword,1,cet2016-p092-r18-c1,0
cet4-w-87c96fac42cac1daa9be,3433,medal,[],word,headword,1,cet2016-p092-r19-c1,0
cet4-w-4a3668d63ea806fe2861,3434,media,[],word,listed_related,1,cet2016-p092-r26-c2,0
cet4-w-0e0734ec2e83d8bed766,3435,medical,[],word,headword,1,cet2016-p092-r21-c1,0
cet4-w-1282fb5ef0a9fc45d1fa,3436,Medicare,[],word,headword,1,cet2016-p092-r22-c1,0
cet4-w-57b240d2f7807726e316,3437,medicinal,[],word,listed_related,1,cet2016-p092-r24-c2,0
cet4-w-93294b0cf87889d5c335,3438,medicine,[],word,headword,1,cet2016-p092-r24-c1,0
cet4-w-6bb7b7c1b333545141f5,3439,medium,[],word,headword,1,cet2016-p092-r26-c1,0
cet4-w-74140c0def21d3d95c16,3440,meet,[],word,headword,1,cet2016-p092-r27-c1,0
cet4-w-410b5e6b5fb30ace8f33,3441,meeting,[],word,headword,1,cet2016-p092-r28-c1,0
cet4-w-5f2e4b6b232019615cd8,3442,melon,[],word,headword,1,cet2016-p092-r30-c1,0
cet4-w-5bf2d7df4f286b7f1cda,3443,melt,[],word,headword,1,cet2016-p092-r31-c1,0
cet4-w-79a7c866d0f3bf134296,3444,member,[],word,headword,1,cet2016-p092-r32-c1,0
cet4-w-8799ab24b8e114504fca,3445,membership,[],word,listed_related,1,cet2016-p092-r32-c2,0
cet4-w-14f62f36c4c981538460,3446,memo,[],word,headword,1,cet2016-p092-r33-c1,0
cet4-w-37d2df158403a8604e6d,3447,memorandum,[],word,headword,1,cet2016-p092-r33-c1,0
cet4-w-6695a21003618fd387a9,3448,memorial,[],word,headword,1,cet2016-p092-r34-c1,0
cet4-w-4eff97e7a1ac8f094dfa,3449,memorize,"[""memorise""]",word,listed_related,1,cet2016-p092-r35-c2,0
cet4-w-33809c221e2bfb745cb4,3450,memory,[],word,headword,1,cet2016-p092-r35-c1,0
cet4-w-5fb7b70b143fad31bbd5,3451,mend,[],word,headword,1,cet2016-p092-r37-c1,0
cet4-w-8d1f55824baf4e47c5e1,3452,mental,[],word,headword,1,cet2016-p092-r38-c1,0
cet4-w-fd3851479ec7c915313b,3453,mentality,[],word,listed_related,1,cet2016-p092-r38-c2,0
cet4-w-354d7efc0954f3db8800,3454,mention,[],word,headword,1,cet2016-p092-r39-c1,0
cet4-w-4955b7bea296d780cc2b,3455,menu,[],word,headword,1,cet2016-p092-r41-c1,0
cet4-w-a00eb494c6325063a04d,3456,merchant,[],word,headword,1,cet2016-p093-r01-c1,0
cet4-w-f684796a575f72981c0a,3457,merciful,[],word,listed_related,1,cet2016-p093-r03-c2,0
cet4-w-881ee609bcfba7dfc9f0,3458,mercy,[],word,headword,1,cet2016-p093-r03-c1,0
cet4-w-f89504b0b20c222ee04f,3459,mere,[],word,headword,1,cet2016-p093-r04-c1,0
cet4-w-caaa4d5e47626c3a7ee4,3460,merely,[],word,listed_related,1,cet2016-p093-r04-c2,0
cet4-w-26b80827876357acf032,3461,merit,[],word,headword,1,cet2016-p093-r06-c1,0
cet4-w-4d52701ce4e55d082498,3462,meritorious,[],word,listed_related,1,cet2016-p093-r06-c2,0
cet4-w-e4f6cdc0df6de42e3602,3463,merriment,[],word,listed_related,1,cet2016-p093-r07-c2,0
cet4-w-82b2b6f279ff962706db,3464,merry,[],word,headword,1,cet2016-p093-r07-c1,0
cet4-w-98419f16a9177ee624df,3465,mess,[],word,headword,1,cet2016-p093-r08-c1,0
cet4-w-0ae693a119ae82846eb2,3466,message,[],word,headword,1,cet2016-p093-r09-c1,0
cet4-w-7a8c434c2792a80aba9b,3467,messenger,[],word,listed_related,1,cet2016-p093-r09-c2,0
cet4-w-5896fbb7396c2d7ea087,3468,messy,[],word,listed_related,1,cet2016-p093-r08-c2,0
cet4-w-0d7fbfab7b0cb7236142,3469,metal,[],word,headword,1,cet2016-p093-r11-c1,0
cet4-w-7611b227bf51e8274e5d,3470,metallic,[],word,listed_related,1,cet2016-p093-r11-c2,0
cet4-w-7b2fc9981d79d26bd9d6,3471,meter,"[""metre""]",word,headword,1,cet2016-p093-r13-c1,0
cet4-w-1df1d26e21b27e2a9fcd,3472,method,[],word,headword,1,cet2016-p093-r14-c1,0
cet4-w-f08ac15b177028efac0f,3473,methodical,[],word,listed_related,1,cet2016-p093-r14-c2,0
cet4-w-f78902e20436656b2fcc,3474,methodology,[],word,listed_related,1,cet2016-p093-r14-c3,0
cet4-w-9fcf6f7120d1ae37bb6f,3475,metric,[],word,listed_related,1,cet2016-p093-r13-c2,0
cet4-w-4c13141942f286786a1c,3476,metro,[],word,headword,1,cet2016-p093-r16-c1,0
cet4-w-27c25a6fb76e85c38c48,3477,microphone,[],word,headword,1,cet2016-p093-r18-c1,0
cet4-w-0208af7cf6c8c849d503,3478,microscope,[],word,headword,1,cet2016-p093-r19-c1,0
cet4-w-9fc038d1dde8e6b3109c,3479,microscopic,[],word,listed_related,1,cet2016-p093-r19-c2,0
cet4-w-bff4aea49aafe87440e5,3480,microwavable,[],word,listed_related,1,cet2016-p093-r20-c2,0
cet4-w-d7f8edc836384b33c235,3481,microwave,[],word,headword,1,cet2016-p093-r20-c1,0
cet4-w-5ff5540dec9588f5bfd8,3482,midday,[],word,headword,1,cet2016-p093-r21-c1,0
cet4-w-d0369346bd92257e0644,3483,middle,[],word,headword,1,cet2016-p093-r22-c1,0
cet4-w-8036a1bc18845b067b5b,3484,middle-class,[],word,headword,1,cet2016-p093-r23-c1,0
cet4-w-60751f17e825c3ebceff,3485,midnight,[],word,headword,1,cet2016-p093-r24-c1,0
cet4-w-06bc9bc3698321a48d23,3486,might,[],word,headword,1,cet2016-p093-r27-c1,0
cet4-w-cde70d4ae7b1ed247d9d,3487,mighty,[],word,listed_related,1,cet2016-p093-r27-c2,0
cet4-w-cc2ed01472dc4b245a06,3488,migrant,[],word,listed_related,1,cet2016-p093-r28-c3,0
cet4-w-540ffbc9128d8f7e6c60,3489,migrate,[],word,headword,1,cet2016-p093-r28-c1,0
cet4-w-c7eb9786343b3cec59c5,3490,migration,[],word,listed_related,1,cet2016-p093-r28-c2,0
cet4-w-41b66748e9c280c48e2f,3491,mild,[],word,headword,1,cet2016-p093-r29-c1,0
cet4-w-d4270d85b88aaf1ab810,3492,mile,[],word,headword,1,cet2016-p093-r30-c1,0
cet4-w-05e90f3c8a14486294f3,3493,mileage,[],word,listed_related,1,cet2016-p093-r30-c2,0
cet4-w-dd53c76f48f811137727,3494,military,[],word,headword,1,cet2016-p093-r33-c1,0
cet4-w-55d7b088a3134c325043,3495,milk,[],word,headword,1,cet2016-p093-r35-c1,0
cet4-w-c27eeec2913ea756d357,3496,milky,[],word,listed_related,1,cet2016-p093-r35-c2,0
cet4-w-84f3c4bff02695d30729,3497,mill,[],word,headword,1,cet2016-p093-r36-c1,0
cet4-w-ad08b4ca051165732c42,3498,millimeter,"[""millimetre""]",word,headword,1,cet2016-p093-r37-c1,0
cet4-w-800599577d718b13196d,3499,million,[],word,headword,1,cet2016-p093-r38-c1,0
cet4-w-23239f6db59590c49568,3500,millionaire,[],word,listed_related,1,cet2016-p093-r38-c2,0
cet4-w-ee5c082c6c4d64023956,3501,mind,[],word,headword,1,cet2016-p093-r39-c1,0
cet4-w-01870ed727d661dfa2df,3502,mine,[],word,headword,3,cet2016-p093-r41-c1,3
cet4-w-15ab3a31db8ae83d41df,3503,mineral,[],word,listed_related,1,cet2016-p093-r42-c2,0
cet4-w-62dd2b959e3414f89f91,3504,minimal,[],word,listed_related,1,cet2016-p094-r04-c2,0
cet4-w-fd36f3f89b2e125868ba,3505,minimize,"[""minimise""]",word,listed_related,1,cet2016-p094-r04-c3,0
cet4-w-0f836d4d3c62af8b3911,3506,minimum,[],word,headword,1,cet2016-p094-r04-c1,0
cet4-w-132e12c23e7b1f992e95,3507,mining,[],word,listed_related,1,cet2016-p093-r42-c3,0
cet4-w-d18789b35360722d1f35,3508,minister,[],word,headword,1,cet2016-p094-r05-c1,0
cet4-w-4db0151d6996f3c8c448,3509,ministerial,[],word,listed_related,1,cet2016-p094-r05-c3,0
cet4-w-17591da0b28a9024ae61,3510,ministry,[],word,listed_related,1,cet2016-p094-r05-c2,0
cet4-w-87fc0be235b638855e08,3511,minor,[],word,headword,1,cet2016-p094-r06-c1,0
cet4-w-2f3d5752eec0af2f44fb,3512,minority,[],word,listed_related,1,cet2016-p094-r06-c2,0
cet4-w-720cf86a52454e687fd0,3513,minus,[],word,headword,1,cet2016-p094-r08-c1,0
cet4-w-7e9ae77942f7178553b1,3514,minute,[],word,headword,2,cet2016-p094-r09-c1,2
cet4-w-0870a26e015fecee2c9d,3515,miracle,[],word,headword,1,cet2016-p094-r11-c1,0
cet4-w-bf47c150d86bd4e4a24f,3516,miraculous,[],word,listed_related,1,cet2016-p094-r11-c2,0
cet4-w-c2b981b1c69988c22d8d,3517,mirror,[],word,headword,1,cet2016-p094-r12-c1,0
cet4-w-1e63c66314844b58ce9a,3518,miserable,[],word,headword,1,cet2016-p094-r13-c1,0
cet4-w-1a81cc35d1f73932c2af,3519,misery,[],word,listed_related,1,cet2016-p094-r13-c2,0
cet4-w-ae2e8d3007e55188c21a,3520,misfortune,[],word,headword,1,cet2016-p094-r14-c1,0
cet4-w-17d19f0ad2f658fb113a,3521,mislead,[],word,headword,1,cet2016-p094-r15-c1,0
cet4-w-09a54f950ec4c5364ef9,3522,misleading,[],word,listed_related,1,cet2016-p094-r15-c2,0
cet4-w-2dd0197ffdc22df85ba6,3523,miss,[],word,headword,2,cet2016-p094-r16-c1,2
cet4-w-370278f3cc5ad0c53152,3524,missile,[],word,headword,1,cet2016-p094-r18-c1,0
cet4-w-2951f66b6d2dbd227e34,3525,missing,[],word,headword,1,cet2016-p094-r19-c1,0
cet4-w-4ee402a623ab72da9482,3526,mission,[],word,headword,1,cet2016-p094-r20-c1,0
cet4-w-23e4c4e829be83f0f5e7,3527,mist,[],word,headword,1,cet2016-p094-r22-c1,0
cet4-w-d9fe14ee6376ab274468,3528,mistake,[],word,headword,1,cet2016-p094-r23-c1,0
cet4-w-85c297570918277162a6,3529,mistaken,[],word,listed_related,1,cet2016-p094-r23-c2,0
cet4-w-5b3029c5328ba38c716c,3530,mister,[],word,headword,1,cet2016-p094-r24-c1,0
cet4-w-bc4cc2b96605583d7fcd,3531,mistress,[],word,headword,1,cet2016-p094-r25-c1,0
cet4-w-13086b70037fb3c165c0,3532,misty,[],word,listed_related,1,cet2016-p094-r22-c2,0
cet4-w-fe276e0300ebe5168614,3533,misunderstand,[],word,headword,1,cet2016-p094-r26-c1,0
cet4-w-7296b2a783e60d77d6df,3534,misunderstanding,[],word,listed_related,1,cet2016-p094-r26-c2,0
cet4-w-792ef1b863121304f228,3535,mix,[],word,headword,1,cet2016-p094-r27-c1,0
cet4-w-6b450c9f39c52681383f,3536,mixer,[],word,listed_related,1,cet2016-p094-r27-c3,0
cet4-w-d68ffb009535ea8f639c,3537,mixture,[],word,listed_related,1,cet2016-p094-r27-c2,0
cet4-w-c82894ad8a13e9fad9a3,3538,mobile,[],word,headword,1,cet2016-p094-r29-c1,0
cet4-w-80b25b6bcadb06533f75,3539,mode,[],word,headword,1,cet2016-p094-r32-c1,0
cet4-w-3d9836099af1ab9f379a,3540,model,[],word,headword,1,cet2016-p094-r33-c1,0
cet4-w-8bbdcc7074ba0257634f,3541,moderate,[],word,headword,1,cet2016-p094-r34-c1,0
cet4-w-c72b6e5da96b70113329,3542,moderation,[],word,listed_related,1,cet2016-p094-r34-c2,0
cet4-w-4621034e69a6c9f9a4cd,3543,moderator,[],word,listed_related,1,cet2016-p094-r34-c3,0
cet4-w-e366a0bb20f4bebf16cb,3544,modern,[],word,headword,1,cet2016-p094-r35-c1,0
cet4-w-2ee39dafc9fae15aab9d,3545,modernization,"[""modernisation""]",word,listed_related,1,cet2016-p094-r35-c3,0
cet4-w-95725cc2bedc56edc939,3546,modernize,"[""modernise""]",word,listed_related,1,cet2016-p094-r35-c2,0
cet4-w-ae5869d28bbe12b1ea80,3547,modest,[],word,headword,1,cet2016-p094-r36-c1,0
cet4-w-13d356e424b228723e62,3548,modesty,[],word,listed_related,1,cet2016-p094-r36-c2,0
cet4-w-275a0d5b855e3c2a429f,3549,modification,[],word,listed_related,1,cet2016-p094-r37-c2,0
cet4-w-6fd74e98bcbd53ee59d7,3550,modifier,[],word,listed_related,1,cet2016-p094-r37-c3,0
cet4-w-b4192ae140cac268b212,3551,modify,[],word,headword,1,cet2016-p094-r37-c1,0
cet4-w-5950a569e60387894130,3552,moist,[],word,headword,1,cet2016-p094-r38-c1,0
cet4-w-49d85415900ae77ca88e,3553,moisture,[],word,listed_related,1,cet2016-p094-r38-c2,0
cet4-w-7c7392f8975a1e8240bf,3554,mold,"[""mould""]",word,headword,1,cet2016-p094-r39-c1,0
cet4-w-b0dd8518bfb80d806723,3555,moldy,"[""mouldy""]",word,listed_related,1,cet2016-p094-r39-c2,0
cet4-w-c4ae34e4d8ab0b5a8a14,3556,mom,[],word,headword,1,cet2016-p094-r41-c1,0
cet4-w-72901efd10ce8e327445,3557,moment,[],word,headword,1,cet2016-p094-r42-c1,0
cet4-w-406482c44fa0be51f75a,3558,momentarily,[],word,listed_related,1,cet2016-p094-r42-c3,0
cet4-w-8e85ce484ab7f1d5d1b2,3559,momentary,[],word,listed_related,1,cet2016-p094-r42-c2,0
cet4-w-79063717dad04b7cd340,3560,mommy,[],word,headword,1,cet2016-p094-r41-c1,0
cet4-w-f5ed9e3d6e90e77bbd35,3561,Monday,[],word,headword,1,cet2016-p095-r03-c1,0
cet4-w-4eb4a3613463f89b2dfd,3562,monetary,[],word,listed_related,1,cet2016-p095-r04-c2,0
cet4-w-4127670fbe242065dc1b,3563,money,[],word,headword,1,cet2016-p095-r04-c1,0
cet4-w-a86189a49786cf29d235,3564,monitor,[],word,headword,1,cet2016-p095-r05-c1,0
cet4-w-21e38e6c45c04c4110dd,3565,monkey,[],word,headword,1,cet2016-p095-r06-c1,0
cet4-w-c26e109083909b571826,3566,monster,[],word,headword,1,cet2016-p095-r09-c1,0
cet4-w-bc2675ecac1bf3fb3c29,3567,monstrous,[],word,listed_related,1,cet2016-p095-r09-c2,0
cet4-w-fd7f7944850171f5590c,3568,month,[],word,headword,1,cet2016-p095-r10-c1,0
cet4-w-ba951d5eec740ef6993a,3569,monthly,[],word,listed_related,1,cet2016-p095-r10-c2,0
cet4-w-f60113c573c0d4893597,3570,monument,[],word,headword,1,cet2016-p095-r11-c1,0
cet4-w-f9a99de75a99a573504a,3571,monumental,[],word,listed_related,1,cet2016-p095-r11-c2,0
cet4-w-f16b74de31247ce8967c,3572,mood,[],word,headword,1,cet2016-p095-r12-c1,0
cet4-w-f7c135917ddedb458818,3573,moody,[],word,listed_related,1,cet2016-p095-r12-c2,0
cet4-w-5d7a4315dcb0a19c8e81,3574,moon,[],word,headword,1,cet2016-p095-r13-c1,0
cet4-w-7018d6a119f2d62365e3,3575,mop,[],word,headword,1,cet2016-p095-r14-c1,0
cet4-w-e03bb35f42d818f655cb,3576,moral,[],word,headword,1,cet2016-p095-r15-c1,0
cet4-w-a23162db38ef472886de,3577,morality,[],word,listed_related,1,cet2016-p095-r15-c2,0
cet4-w-de5640bae0df6d15ea33,3578,more,[],word,headword,1,cet2016-p095-r17-c1,0
cet4-w-2396927da75d11a6eac0,3579,moreover,[],word,headword,1,cet2016-p095-r18-c1,0
cet4-w-aa99f0c455c38cd61689,3580,morning,[],word,headword,1,cet2016-p095-r19-c1,0
cet4-w-07efc8a6f799cf3de9cf,3581,mortgage,[],word,headword,1,cet2016-p095-r21-c1,0
cet4-w-3fc299086d30985e5876,3582,most,[],word,headword,1,cet2016-p095-r23-c1,0
cet4-w-c73395a576891c1d20bb,3583,mostly,[],word,listed_related,1,cet2016-p095-r23-c2,0
cet4-w-3bbca525cb5dae9ed609,3584,motel,[],word,headword,1,cet2016-p095-r24-c1,0
cet4-w-67cda47365cf2945fae0,3585,mother,[],word,headword,1,cet2016-p095-r25-c1,0
cet4-w-5fd5face4342de48bdbc,3586,motherly,[],word,listed_related,1,cet2016-p095-r25-c2,0
cet4-w-d1701caabb455e80a975,3587,motion,[],word,headword,1,cet2016-p095-r26-c1,0
cet4-w-4dd8acb5c9426d21d6cb,3588,motivate,[],word,headword,1,cet2016-p095-r27-c1,0
cet4-w-9409d2b2936125dd833d,3589,motivation,[],word,listed_related,1,cet2016-p095-r27-c2,0
cet4-w-8e75a1a9694b2ae6d533,3590,motive,[],word,headword,1,cet2016-p095-r28-c1,0
cet4-w-7cb409680e85ebbc08b7,3591,motor,[],word,headword,1,cet2016-p095-r29-c1,0
cet4-w-b854695663f46322ca90,3592,motorway,[],word,headword,1,cet2016-p095-r30-c1,0
cet4-w-81af1d4836ee3b1e7780,3593,mount,[],word,headword,2,cet2016-p095-r31-c1,2
cet4-w-310fa0ed7a82cf0cda48,3594,mountain,[],word,headword,1,cet2016-p095-r33-c1,0
cet4-w-9ac5d1cfcbf693d9cc3f,3595,mountainous,[],word,listed_related,1,cet2016-p095-r33-c2,0
cet4-w-402d1b7c42f48239e7fb,3596,mounting,[],word,listed_related,1,cet2016-p095-r31-c2,0
cet4-w-1dd4c58c856870aeff9a,3597,mouse,[],word,headword,1,cet2016-p095-r35-c1,0
cet4-w-9b46a136a087030a1b71,3598,mouth,[],word,headword,1,cet2016-p095-r36-c1,0
cet4-w-a6fedc7ad6c7c9b8d7f9,3599,mouthful,[],word,listed_related,1,cet2016-p095-r36-c2,0
cet4-w-87d6a1aac532cc8a72ac,3600,move,[],word,headword,1,cet2016-p095-r37-c1,0
