word_id,canonical_spelling,source_entry_id,entry_role,source_homograph_number,normalization_kind
cet4-w-641198234556c2a0c5b9,restoration,cet2016-p116-r33-c2,listed_related,,literal
cet4-w-2f3e7034fe75501e135c,restrain,cet2016-p116-r34-c1,headword,,literal
cet4-w-875fe8bb8abc3d632cf0,restraint,cet2016-p116-r34-c2,listed_related,,literal
cet4-w-4548f94f991a74f5b97d,restrict,cet2016-p116-r35-c1,headword,,literal
cet4-w-b13de430422ce044a432,restriction,cet2016-p116-r35-c2,listed_related,,literal
cet4-w-dd194a1f07642837bbbe,restrictive,cet2016-p116-r35-c3,listed_related,,literal
cet4-w-375984f58c5d1808b3a8,result,cet2016-p116-r36-c1,headword,,literal
cet4-w-4fa9b8eb468f36f26a78,resultant,cet2016-p116-r36-c2,listed_related,,literal
cet4-w-42a1151665c5a9186664,resume,cet2016-p116-r37-c1,headword,,literal
cet4-w-d3af9d0662d40f7aa320,resumption,cet2016-p116-r37-c2,listed_related,,literal
cet4-w-54a2515fc769e3d47eee,résumé,cet2016-p116-r38-c1,headword,,literal
cet4-w-98fd775e39b98383cfc9,retail,cet2016-p116-r39-c1,headword,,literal
cet4-w-dc1c0cedf3d281002456,retailer,cet2016-p116-r39-c2,listed_related,,literal
cet4-w-04178dd86ea0ef8c8b52,retain,cet2016-p116-r40-c1,headword,,literal
cet4-w-efe72c8d083c9e92a8be,retention,cet2016-p116-r40-c2,listed_related,,literal
cet4-w-5c0c65135e2553fd54a8,retell,cet2016-p117-r01-c1,headword,,literal
cet4-w-97e0e1faf06411dcec55,retelling,cet2016-p117-r01-c2,listed_related,,literal
cet4-w-56a922bfe4afab46fd5e,retire,cet2016-p117-r02-c1,headword,,literal
cet4-w-172c9fcaf9aabef5a049,retirement,cet2016-p117-r02-c2,listed_related,,literal
cet4-w-0e572aab150781d5b5cb,retired,cet2016-p117-r02-c3,listed_related,,literal
cet4-w-ae7a14e88b341bddf28f,retreat,cet2016-p117-r04-c1,headword,,literal
cet4-w-8a741173d72c9efb224d,return,cet2016-p117-r07-c1,headword,,literal
cet4-w-a4c4d1e83216a7fcc8c8,reunite,cet2016-p117-r08-c1,headword,,literal
cet4-w-432334d755f2a55e89c7,reunification,cet2016-p117-r08-c2,listed_related,,literal
cet4-w-227614a64810d6765b81,reunion,cet2016-p117-r08-c3,listed_related,,literal
cet4-w-1de7e11800e32616f2c3,reveal,cet2016-p117-r09-c1,headword,,literal
cet4-w-5027923f1847a71897fd,revelation,cet2016-p117-r09-c2,listed_related,,literal
cet4-w-b33e264c040665ae69fc,revenue,cet2016-p117-r11-c1,headword,,literal
cet4-w-d786b318b916e6f39bb5,reverse,cet2016-p117-r12-c1,headword,,literal
cet4-w-fe742d5ac7f0ac331fb3,reversal,cet2016-p117-r12-c2,listed_related,,literal
cet4-w-d8654158d6fe14f14540,reversible,cet2016-p117-r12-c3,listed_related,,literal
cet4-w-e5b819b7cbde339fef32,review,cet2016-p117-r13-c1,headword,,literal
cet4-w-1edd1a5676e9d373490a,reviewer,cet2016-p117-r13-c2,listed_related,,literal
cet4-w-fad0ff1e6dac764db6c3,revise,cet2016-p117-r14-c1,headword,,literal
cet4-w-40410f1f60d18d5f1017,revision,cet2016-p117-r14-c2,listed_related,,literal
cet4-w-8640fd74976cb0b029a9,revolution,cet2016-p117-r17-c1,headword,,literal
cet4-w-e27258f747d10ce3ba03,revolutionary,cet2016-p117-r17-c2,listed_related,,literal
cet4-w-558531d6be68fb333c14,revolve,cet2016-p117-r18-c1,headword,,literal
cet4-w-ab3e5ecec7ab180c5e1b,reward,cet2016-p117-r19-c1,headword,,literal
cet4-w-7e3ba8452b09144ecc1f,rewarding,cet2016-p117-r19-c2,listed_related,,literal
cet4-w-8ff8e5029afded1d9c8c,rhythm,cet2016-p117-r21-c1,headword,,literal
cet4-w-a9cbc8a2dadff283ff97,rhythmic,cet2016-p117-r21-c2,listed_related,,literal
cet4-w-45c9807a96ee2d88fe2b,rib,cet2016-p117-r22-c1,headword,,literal
cet4-w-28209483ff9c225e5f50,ribbon,cet2016-p117-r23-c1,headword,,literal
cet4-w-45d59c4fc00a36bd8d22,rice,cet2016-p117-r24-c1,headword,,literal
cet4-w-e48cc5e46abeb101c57b,rich,cet2016-p117-r25-c1,headword,,literal
cet4-w-d39bc7b4f812dbdb9888,rid,cet2016-p117-r26-c1,headword,,literal
cet4-w-9ba8b36ad16dc5baeff0,riddle,cet2016-p117-r27-c1,headword,,literal
cet4-w-2b7a9ce3e17404e64242,ride,cet2016-p117-r28-c1,headword,,literal
cet4-w-87fbbbce04aae9447646,rider,cet2016-p117-r28-c2,listed_related,,literal
cet4-w-a155c9f5f937b80898f3,ridicule,cet2016-p117-r30-c1,headword,,literal
cet4-w-63a14a48a42012b6e776,ridiculous,cet2016-p117-r30-c2,listed_related,,literal
cet4-w-7d009b447879de327db8,rifle,cet2016-p117-r31-c1,headword,,literal
cet4-w-20365345be1bbb92f2f5,right,cet2016-p117-r33-c1,headword,,literal
cet4-w-87bcb01e8404afcd37e6,ring,cet2016-p117-r37-c1,headword,,literal
cet4-w-3b6f0f9dd55bf6a1a85f,riot,cet2016-p117-r38-c1,headword,,literal
cet4-w-f24e611c9c617612eadc,riotous,cet2016-p117-r38-c2,listed_related,,literal
cet4-w-7ee7d9bd6edd8cb90721,rip,cet2016-p117-r39-c1,headword,,literal
cet4-w-a813ef9b0fc7475cee42,ripe,cet2016-p117-r40-c1,headword,,literal
cet4-w-7bef2abd8e6f54e66f1b,ripen,cet2016-p117-r40-c2,listed_related,,literal
cet4-w-1117d5bfa8e17a62a669,rise,cet2016-p117-r41-c1,headword,,literal
cet4-w-5057d31efb70c67ae6ba,risk,cet2016-p117-r42-c1,headword,,literal
cet4-w-291576bcf190c1de1c0b,risky,cet2016-p117-r42-c2,listed_related,,literal
cet4-w-5439d643663c335b6860,rival,cet2016-p118-r02-c1,headword,,literal
cet4-w-fb9c5ce89d9b1b8f5f97,rivalry,cet2016-p118-r02-c2,listed_related,,literal
cet4-w-07a3933d09be9320f1b6,river,cet2016-p118-r03-c1,headword,,literal
cet4-w-71b6cac2404019e58d8c,road,cet2016-p118-r04-c1,headword,,literal
cet4-w-1a0f1e41811495656508,roar,cet2016-p118-r05-c1,headword,,literal
cet4-w-3574ae46072b26f4b910,roast,cet2016-p118-r06-c1,headword,,literal
cet4-w-0bb617fd1c7410b6ebc3,rob,cet2016-p118-r07-c1,headword,,literal
cet4-w-d09158ceca9b7274d015,robbery,cet2016-p118-r07-c2,listed_related,,literal
cet4-w-d10566819ca995f94024,robot,cet2016-p118-r08-c1,headword,,literal
cet4-w-07bf223589c2d0ad4e6e,robotic,cet2016-p118-r08-c2,listed_related,,literal
