source_entry_id,source_id,pdf_page,printed_page,row,column,x,baseline_y,raw_text,normalized_text,homograph_number,entry_role,head_entry_id,head_text,head_is_cet6,level_basis
cet2016-p127-r33-c2,neea-cet-syllabus-2016,127,122,33,2,168.408,215.35,spiritual,spiritual,,listed_related,cet2016-p127-r33-c1,spirit,false,inherited_from_head_row
cet2016-p127-r34-c1,neea-cet-syllabus-2016,127,122,34,1,80.979,201.18,spit,spit,,headword,cet2016-p127-r34-c1,spit,false,printed_head_star
cet2016-p127-r35-c1,neea-cet-syllabus-2016,127,122,35,1,80.979,187.01,spite,spite,,headword,cet2016-p127-r35-c1,spite,false,printed_head_star
cet2016-p127-r36-c1,neea-cet-syllabus-2016,127,122,36,1,80.979,172.84,splash,splash,,headword,cet2016-p127-r36-c1,splash,false,printed_head_star
cet2016-p127-r37-c1,neea-cet-syllabus-2016,127,122,37,1,80.979,158.67,splendid,splendid,,headword,cet2016-p127-r37-c1,splendid,false,printed_head_star
cet2016-p127-r37-c2,neea-cet-syllabus-2016,127,122,37,2,168.408,158.67,splendo(u)r,splendo(u)r,,listed_related,cet2016-p127-r37-c1,splendid,false,inherited_from_head_row
cet2016-p127-r38-c1,neea-cet-syllabus-2016,127,122,38,1,80.979,144.5,split,split,,headword,cet2016-p127-r38-c1,split,false,printed_head_star
cet2016-p127-r39-c1,neea-cet-syllabus-2016,127,122,39,1,80.979,130.33,spoil,spoil,,headword,cet2016-p127-r39-c1,spoil,false,printed_head_star
cet2016-p127-r40-c1,neea-cet-syllabus-2016,127,122,40,1,80.979,116.16,spokesman/spokeswoman,spokesman/spokeswoman,,headword,cet2016-p127-r40-c1,spokesman/spokeswoman,false,printed_head_star
cet2016-p127-r40-c2,neea-cet-syllabus-2016,127,122,40,2,250.596,116.16,spokesperson,spokesperson,,listed_related,cet2016-p127-r40-c1,spokesman/spokeswoman,false,inherited_from_head_row
cet2016-p127-r41-c1,neea-cet-syllabus-2016,127,122,41,1,69.626,101.99,★sponge,sponge,,headword,cet2016-p127-r41-c1,sponge,true,printed_head_star
cet2016-p127-r41-c2,neea-cet-syllabus-2016,127,122,41,2,168.408,101.99,spongy,spongy,,listed_related,cet2016-p127-r41-c1,sponge,true,inherited_from_head_row
cet2016-p127-r42-c1,neea-cet-syllabus-2016,127,122,42,1,80.979,87.82,sponsor,sponsor,,headword,cet2016-p127-r42-c1,sponsor,false,printed_head_star
cet2016-p127-r42-c2,neea-cet-syllabus-2016,127,122,42,2,168.408,87.82,sponsorship,sponsorship,,listed_related,cet2016-p127-r42-c1,sponsor,false,inherited_from_head_row
cet2016-p128-r01-c1,neea-cet-syllabus-2016,128,123,1,1,81.218,668.79,spontaneous,spontaneous,,headword,cet2016-p128-r01-c1,spontaneous,false,printed_head_star
cet2016-p128-r01-c2,neea-cet-syllabus-2016,128,123,1,2,168.647,668.79,spontaneity,spontaneity,,listed_related,cet2016-p128-r01-c1,spontaneous,false,inherited_from_head_row
cet2016-p128-r02-c1,neea-cet-syllabus-2016,128,123,2,1,81.218,654.62,spoon,spoon,,headword,cet2016-p128-r02-c1,spoon,false,printed_head_star
cet2016-p128-r02-c2,neea-cet-syllabus-2016,128,123,2,2,168.647,654.62,spoonful,spoonful,,listed_related,cet2016-p128-r02-c1,spoon,false,inherited_from_head_row
cet2016-p128-r03-c1,neea-cet-syllabus-2016,128,123,3,1,81.218,640.45,sport,sport,,headword,cet2016-p128-r03-c1,sport,false,printed_head_star
cet2016-p128-r04-c1,neea-cet-syllabus-2016,128,123,4,1,81.218,626.28,sportsman/sportswoman,sportsman/sportswoman,,headword,cet2016-p128-r04-c1,sportsman/sportswoman,false,printed_head_star
cet2016-p128-r05-c1,neea-cet-syllabus-2016,128,123,5,1,81.218,612.11,spot,spot,,headword,cet2016-p128-r05-c1,spot,false,printed_head_star
cet2016-p128-r06-c1,neea-cet-syllabus-2016,128,123,6,1,69.865,597.94,★spotlight,spotlight,,headword,cet2016-p128-r06-c1,spotlight,true,printed_head_star
cet2016-p128-r07-c1,neea-cet-syllabus-2016,128,123,7,1,81.218,583.77,spouse,spouse,,headword,cet2016-p128-r07-c1,spouse,false,printed_head_star
cet2016-p128-r08-c1,neea-cet-syllabus-2016,128,123,8,1,69.865,569.6,★sprawl,sprawl,,headword,cet2016-p128-r08-c1,sprawl,true,printed_head_star
cet2016-p128-r09-c1,neea-cet-syllabus-2016,128,123,9,1,81.218,555.43,spray,spray,,headword,cet2016-p128-r09-c1,spray,false,printed_head_star
cet2016-p128-r10-c1,neea-cet-syllabus-2016,128,123,10,1,81.218,541.26,spread,spread,,headword,cet2016-p128-r10-c1,spread,false,printed_head_star
cet2016-p128-r11-c1,neea-cet-syllabus-2016,128,123,11,1,81.218,527.09,spring,spring,,headword,cet2016-p128-r11-c1,spring,false,printed_head_star
cet2016-p128-r12-c1,neea-cet-syllabus-2016,128,123,12,1,69.865,512.92,★sprinkle,sprinkle,,headword,cet2016-p128-r12-c1,sprinkle,true,printed_head_star
cet2016-p128-r13-c1,neea-cet-syllabus-2016,128,123,13,1,81.218,498.75,spur,spur,,headword,cet2016-p128-r13-c1,spur,false,printed_head_star
cet2016-p128-r14-c1,neea-cet-syllabus-2016,128,123,14,1,81.218,484.58,spy,spy,,headword,cet2016-p128-r14-c1,spy,false,printed_head_star
cet2016-p128-r15-c1,neea-cet-syllabus-2016,128,123,15,1,69.865,470.41,★squad,squad,,headword,cet2016-p128-r15-c1,squad,true,printed_head_star
cet2016-p128-r16-c1,neea-cet-syllabus-2016,128,123,16,1,81.218,456.24,square,square,,headword,cet2016-p128-r16-c1,square,false,printed_head_star
cet2016-p128-r17-c1,neea-cet-syllabus-2016,128,123,17,1,81.218,442.07,squeeze,squeeze,,headword,cet2016-p128-r17-c1,squeeze,false,printed_head_star
cet2016-p128-r18-c1,neea-cet-syllabus-2016,128,123,18,1,69.865,427.9,★stab,stab,,headword,cet2016-p128-r18-c1,stab,true,printed_head_star
cet2016-p128-r19-c1,neea-cet-syllabus-2016,128,123,19,1,81.218,413.73,stable,stable,,headword,cet2016-p128-r19-c1,stable,false,printed_head_star
cet2016-p128-r19-c2,neea-cet-syllabus-2016,128,123,19,2,168.647,413.73,stability,stability,,listed_related,cet2016-p128-r19-c1,stable,false,inherited_from_head_row
cet2016-p128-r19-c3,neea-cet-syllabus-2016,128,123,19,3,250.835,413.73,stabilize/Ｇise,stabilize/-ise,,listed_related,cet2016-p128-r19-c1,stable,false,inherited_from_head_row
cet2016-p128-r20-c1,neea-cet-syllabus-2016,128,123,20,1,81.218,399.56,stack,stack,,headword,cet2016-p128-r20-c1,stack,false,printed_head_star
cet2016-p128-r21-c1,neea-cet-syllabus-2016,128,123,21,1,81.218,385.39,stadium,stadium,,headword,cet2016-p128-r21-c1,stadium,false,printed_head_star
cet2016-p128-r22-c1,neea-cet-syllabus-2016,128,123,22,1,81.218,371.22,staff,staff,,headword,cet2016-p128-r22-c1,staff,false,printed_head_star
cet2016-p128-r23-c1,neea-cet-syllabus-2016,128,123,23,1,81.218,357.05,stage,stage,,headword,cet2016-p128-r23-c1,stage,false,printed_head_star
cet2016-p128-r24-c1,neea-cet-syllabus-2016,128,123,24,1,69.865,342.88,★stagger,stagger,,headword,cet2016-p128-r24-c1,stagger,true,printed_head_star
cet2016-p128-r25-c1,neea-cet-syllabus-2016,128,123,25,1,69.865,328.71,★stagnate,stagnate,,headword,cet2016-p128-r25-c1,stagnate,true,printed_head_star
cet2016-p128-r25-c2,neea-cet-syllabus-2016,128,123,25,2,168.647,328.71,stagnation,stagnation,,listed_related,cet2016-p128-r25-c1,stagnate,true,inherited_from_head_row
cet2016-p128-r25-c3,neea-cet-syllabus-2016,128,123,25,3,250.836,328.71,stagnant,stagnant,,listed_related,cet2016-p128-r25-c1,stagnate,true,inherited_from_head_row
cet2016-p128-r26-c1,neea-cet-syllabus-2016,128,123,26,1,81.218,314.54,stain,stain,,headword,cet2016-p128-r26-c1,stain,false,printed_head_star
cet2016-p128-r26-c2,neea-cet-syllabus-2016,128,123,26,2,168.647,314.54,stainless,stainless,,listed_related,cet2016-p128-r26-c1,stain,false,inherited_from_head_row
cet2016-p128-r27-c1,neea-cet-syllabus-2016,128,123,27,1,81.218,300.37,stair,stair,,headword,cet2016-p128-r27-c1,stair,false,printed_head_star
cet2016-p128-r28-c1,neea-cet-syllabus-2016,128,123,28,1,81.218,286.2,staircase,staircase,,headword,cet2016-p128-r28-c1,staircase,false,printed_head_star
cet2016-p128-r29-c1,neea-cet-syllabus-2016,128,123,29,1,81.218,272.03,stake,stake,,headword,cet2016-p128-r29-c1,stake,false,printed_head_star
cet2016-p128-r30-c1,neea-cet-syllabus-2016,128,123,30,1,81.218,257.86,stale,stale,,headword,cet2016-p128-r30-c1,stale,false,printed_head_star
cet2016-p128-r31-c1,neea-cet-syllabus-2016,128,123,31,1,69.865,243.69,★stalk,stalk,,headword,cet2016-p128-r31-c1,stalk,true,printed_head_star
cet2016-p128-r32-c1,neea-cet-syllabus-2016,128,123,32,1,69.865,229.52,★stall,stall,,headword,cet2016-p128-r32-c1,stall,true,printed_head_star
cet2016-p128-r33-c1,neea-cet-syllabus-2016,128,123,33,1,69.865,215.35,★stammer,stammer,,headword,cet2016-p128-r33-c1,stammer,true,printed_head_star
cet2016-p128-r34-c1,neea-cet-syllabus-2016,128,123,34,1,81.218,201.18,stamp１,stamp,1,headword,cet2016-p128-r34-c1,stamp,false,printed_head_star
cet2016-p128-r35-c1,neea-cet-syllabus-2016,128,123,35,1,81.218,187.01,stamp２,stamp,2,headword,cet2016-p128-r35-c1,stamp,false,printed_head_star
cet2016-p128-r36-c1,neea-cet-syllabus-2016,128,123,36,1,69.865,172.84,★stance,stance,,headword,cet2016-p128-r36-c1,stance,true,printed_head_star
cet2016-p128-r37-c1,neea-cet-syllabus-2016,128,123,37,1,81.218,158.67,stand,stand,,headword,cet2016-p128-r37-c1,stand,false,printed_head_star
cet2016-p128-r38-c1,neea-cet-syllabus-2016,128,123,38,1,81.218,144.5,standard,standard,,headword,cet2016-p128-r38-c1,standard,false,printed_head_star
cet2016-p128-r38-c2,neea-cet-syllabus-2016,128,123,38,2,168.647,144.5,standardize/Ｇise,standardize/-ise,,listed_related,cet2016-p128-r38-c1,standard,false,inherited_from_head_row
cet2016-p128-r38-c3,neea-cet-syllabus-2016,128,123,38,3,250.835,144.5,standardization/Ｇsation,standardization/-sation,,listed_related,cet2016-p128-r38-c1,standard,false,inherited_from_head_row
cet2016-p128-r39-c1,neea-cet-syllabus-2016,128,123,39,1,69.865,130.33,★standby,standby,,headword,cet2016-p128-r39-c1,standby,true,printed_head_star
cet2016-p128-r40-c1,neea-cet-syllabus-2016,128,123,40,1,81.218,116.16,standpoint,standpoint,,headword,cet2016-p128-r40-c1,standpoint,false,printed_head_star
cet2016-p128-r41-c1,neea-cet-syllabus-2016,128,123,41,1,81.218,101.99,staple１,staple,1,headword,cet2016-p128-r41-c1,staple,false,printed_head_star
cet2016-p128-r42-c1,neea-cet-syllabus-2016,128,123,42,1,69.865,87.82,★staple２,staple,2,headword,cet2016-p128-r42-c1,staple,true,printed_head_star
cet2016-p128-r42-c2,neea-cet-syllabus-2016,128,123,42,2,168.647,87.82,stapler,stapler,,listed_related,cet2016-p128-r42-c1,staple,true,inherited_from_head_row
cet2016-p129-r01-c1,neea-cet-syllabus-2016,129,124,1,1,80.979,668.79,star,star,,headword,cet2016-p129-r01-c1,star,false,printed_head_star
cet2016-p129-r01-c2,neea-cet-syllabus-2016,129,124,1,2,168.408,668.79,starry,starry,,listed_related,cet2016-p129-r01-c1,star,false,inherited_from_head_row
cet2016-p129-r02-c1,neea-cet-syllabus-2016,129,124,2,1,80.979,654.62,stare,stare,,headword,cet2016-p129-r02-c1,stare,false,printed_head_star
cet2016-p129-r03-c1,neea-cet-syllabus-2016,129,124,3,1,69.626,640.45,★stark,stark,,headword,cet2016-p129-r03-c1,stark,true,printed_head_star
cet2016-p129-r04-c1,neea-cet-syllabus-2016,129,124,4,1,80.979,626.28,start,start,,headword,cet2016-p129-r04-c1,start,false,printed_head_star
cet2016-p129-r04-c2,neea-cet-syllabus-2016,129,124,4,2,168.408,626.28,starter,starter,,listed_related,cet2016-p129-r04-c1,start,false,inherited_from_head_row
cet2016-p129-r05-c1,neea-cet-syllabus-2016,129,124,5,1,80.979,612.11,startle,startle,,headword,cet2016-p129-r05-c1,startle,false,printed_head_star
cet2016-p129-r06-c1,neea-cet-syllabus-2016,129,124,6,1,80.979,597.94,starve,starve,,headword,cet2016-p129-r06-c1,starve,false,printed_head_star
cet2016-p129-r06-c2,neea-cet-syllabus-2016,129,124,6,2,168.408,597.94,starvation,starvation,,listed_related,cet2016-p129-r06-c1,starve,false,inherited_from_head_row
cet2016-p129-r07-c1,neea-cet-syllabus-2016,129,124,7,1,80.979,583.77,state,state,,headword,cet2016-p129-r07-c1,state,false,printed_head_star
cet2016-p129-r07-c2,neea-cet-syllabus-2016,129,124,7,2,168.408,583.77,statement,statement,,listed_related,cet2016-p129-r07-c1,state,false,inherited_from_head_row
cet2016-p129-r08-c1,neea-cet-syllabus-2016,129,124,8,1,80.979,569.6,statesman,statesman,,headword,cet2016-p129-r08-c1,statesman,false,printed_head_star
cet2016-p129-r09-c1,neea-cet-syllabus-2016,129,124,9,1,69.626,555.43,★static,static,,headword,cet2016-p129-r09-c1,static,true,printed_head_star
cet2016-p129-r10-c1,neea-cet-syllabus-2016,129,124,10,1,80.979,541.26,station,station,,headword,cet2016-p129-r10-c1,station,false,printed_head_star
cet2016-p129-r10-c2,neea-cet-syllabus-2016,129,124,10,2,168.408,541.26,stationary,stationary,,listed_related,cet2016-p129-r10-c1,station,false,inherited_from_head_row
cet2016-p129-r11-c1,neea-cet-syllabus-2016,129,124,11,1,69.626,527.09,★stationery,stationery,,headword,cet2016-p129-r11-c1,stationery,true,printed_head_star
cet2016-p129-r12-c1,neea-cet-syllabus-2016,129,124,12,1,80.979,512.92,statistic,statistic,,headword,cet2016-p129-r12-c1,statistic,false,printed_head_star
cet2016-p129-r12-c2,neea-cet-syllabus-2016,129,124,12,2,168.408,512.92,statistical,statistical,,listed_related,cet2016-p129-r12-c1,statistic,false,inherited_from_head_row
cet2016-p129-r13-c1,neea-cet-syllabus-2016,129,124,13,1,80.979,498.75,statue,statue,,headword,cet2016-p129-r13-c1,statue,false,printed_head_star
cet2016-p129-r14-c1,neea-cet-syllabus-2016,129,124,14,1,80.979,484.58,status,status,,headword,cet2016-p129-r14-c1,status,false,printed_head_star
cet2016-p129-r15-c1,neea-cet-syllabus-2016,129,124,15,1,69.626,470.41,★statute,statute,,headword,cet2016-p129-r15-c1,statute,true,printed_head_star
cet2016-p129-r15-c2,neea-cet-syllabus-2016,129,124,15,2,168.408,470.41,statutory,statutory,,listed_related,cet2016-p129-r15-c1,statute,true,inherited_from_head_row
cet2016-p129-r16-c1,neea-cet-syllabus-2016,129,124,16,1,80.979,456.24,stay,stay,,headword,cet2016-p129-r16-c1,stay,false,printed_head_star
cet2016-p129-r17-c1,neea-cet-syllabus-2016,129,124,17,1,80.979,442.07,steady,steady,,headword,cet2016-p129-r17-c1,steady,false,printed_head_star
cet2016-p129-r17-c2,neea-cet-syllabus-2016,129,124,17,2,168.408,442.07,steadily,steadily,,listed_related,cet2016-p129-r17-c1,steady,false,inherited_from_head_row
cet2016-p129-r18-c1,neea-cet-syllabus-2016,129,124,18,1,80.979,427.9,steak,steak,,headword,cet2016-p129-r18-c1,steak,false,printed_head_star
cet2016-p129-r19-c1,neea-cet-syllabus-2016,129,124,19,1,80.979,413.73,steal,steal,,headword,cet2016-p129-r19-c1,steal,false,printed_head_star
cet2016-p129-r20-c1,neea-cet-syllabus-2016,129,124,20,1,80.979,399.56,steam,steam,,headword,cet2016-p129-r20-c1,steam,false,printed_head_star
cet2016-p129-r20-c2,neea-cet-syllabus-2016,129,124,20,2,168.408,399.56,steamy,steamy,,listed_related,cet2016-p129-r20-c1,steam,false,inherited_from_head_row
cet2016-p129-r20-c3,neea-cet-syllabus-2016,129,124,20,3,250.596,399.56,steamer,steamer,,listed_related,cet2016-p129-r20-c1,steam,false,inherited_from_head_row
cet2016-p129-r21-c1,neea-cet-syllabus-2016,129,124,21,1,80.979,385.39,steel,steel,,headword,cet2016-p129-r21-c1,steel,false,printed_head_star
cet2016-p129-r22-c1,neea-cet-syllabus-2016,129,124,22,1,80.979,371.22,steep,steep,,headword,cet2016-p129-r22-c1,steep,false,printed_head_star
cet2016-p129-r23-c1,neea-cet-syllabus-2016,129,124,23,1,80.979,357.05,steer,steer,,headword,cet2016-p129-r23-c1,steer,false,printed_head_star
cet2016-p129-r24-c1,neea-cet-syllabus-2016,129,124,24,1,80.979,342.88,stem１,stem,1,headword,cet2016-p129-r24-c1,stem,false,printed_head_star
cet2016-p129-r25-c1,neea-cet-syllabus-2016,129,124,25,1,80.979,328.71,stem２,stem,2,headword,cet2016-p129-r25-c1,stem,false,printed_head_star
cet2016-p129-r26-c1,neea-cet-syllabus-2016,129,124,26,1,80.979,314.54,step,step,,headword,cet2016-p129-r26-c1,step,false,printed_head_star
cet2016-p129-r27-c1,neea-cet-syllabus-2016,129,124,27,1,69.626,300.37,★stereotype,stereotype,,headword,cet2016-p129-r27-c1,stereotype,true,printed_head_star
cet2016-p129-r28-c1,neea-cet-syllabus-2016,129,124,28,1,69.626,286.2,★stern,stern,,headword,cet2016-p129-r28-c1,stern,true,printed_head_star
cet2016-p129-r29-c1,neea-cet-syllabus-2016,129,124,29,1,69.626,272.03,★steward(ess),steward(ess),,headword,cet2016-p129-r29-c1,steward(ess),true,printed_head_star
cet2016-p129-r30-c1,neea-cet-syllabus-2016,129,124,30,1,80.979,257.86,stick１,stick,1,headword,cet2016-p129-r30-c1,stick,false,printed_head_star
cet2016-p129-r31-c1,neea-cet-syllabus-2016,129,124,31,1,80.979,243.69,stick２,stick,2,headword,cet2016-p129-r31-c1,stick,false,printed_head_star
cet2016-p129-r31-c2,neea-cet-syllabus-2016,129,124,31,2,168.408,243.69,sticky,sticky,,listed_related,cet2016-p129-r31-c1,stick,false,inherited_from_head_row
cet2016-p129-r32-c1,neea-cet-syllabus-2016,129,124,32,1,80.979,229.52,stiff,stiff,,headword,cet2016-p129-r32-c1,stiff,false,printed_head_star
cet2016-p129-r32-c2,neea-cet-syllabus-2016,129,124,32,2,168.408,229.52,stiffen,stiffen,,listed_related,cet2016-p129-r32-c1,stiff,false,inherited_from_head_row
cet2016-p129-r33-c1,neea-cet-syllabus-2016,129,124,33,1,69.626,215.35,★stifle,stifle,,headword,cet2016-p129-r33-c1,stifle,true,printed_head_star
cet2016-p129-r34-c1,neea-cet-syllabus-2016,129,124,34,1,69.626,201.18,★stigma,stigma,,headword,cet2016-p129-r34-c1,stigma,true,printed_head_star
cet2016-p129-r35-c1,neea-cet-syllabus-2016,129,124,35,1,80.979,187.01,still１,still,1,headword,cet2016-p129-r35-c1,still,false,printed_head_star
cet2016-p129-r36-c1,neea-cet-syllabus-2016,129,124,36,1,80.979,172.84,still２,still,2,headword,cet2016-p129-r36-c1,still,false,printed_head_star
cet2016-p129-r37-c1,neea-cet-syllabus-2016,129,124,37,1,80.979,158.67,stimulate,stimulate,,headword,cet2016-p129-r37-c1,stimulate,false,printed_head_star
cet2016-p129-r37-c2,neea-cet-syllabus-2016,129,124,37,2,168.408,158.67,stimulation,stimulation,,listed_related,cet2016-p129-r37-c1,stimulate,false,inherited_from_head_row
cet2016-p129-r37-c3,neea-cet-syllabus-2016,129,124,37,3,250.597,158.67,stimulus,stimulus,,listed_related,cet2016-p129-r37-c1,stimulate,false,inherited_from_head_row
cet2016-p129-r37-c4,neea-cet-syllabus-2016,129,124,37,4,332.785,158.67,stimulant,stimulant,,listed_related,cet2016-p129-r37-c1,stimulate,false,inherited_from_head_row
cet2016-p129-r38-c1,neea-cet-syllabus-2016,129,124,38,1,80.979,144.5,sting,sting,,headword,cet2016-p129-r38-c1,sting,false,printed_head_star
cet2016-p129-r39-c1,neea-cet-syllabus-2016,129,124,39,1,69.626,130.33,★stipulate,stipulate,,headword,cet2016-p129-r39-c1,stipulate,true,printed_head_star
cet2016-p129-r39-c2,neea-cet-syllabus-2016,129,124,39,2,168.408,130.33,stipulation,stipulation,,listed_related,cet2016-p129-r39-c1,stipulate,true,inherited_from_head_row
cet2016-p129-r40-c1,neea-cet-syllabus-2016,129,124,40,1,80.979,116.16,stir,stir,,headword,cet2016-p129-r40-c1,stir,false,printed_head_star
cet2016-p129-r41-c1,neea-cet-syllabus-2016,129,124,41,1,69.626,101.99,★stitch,stitch,,headword,cet2016-p129-r41-c1,stitch,true,printed_head_star
cet2016-p129-r42-c1,neea-cet-syllabus-2016,129,124,42,1,80.979,87.82,stock,stock,,headword,cet2016-p129-r42-c1,stock,false,printed_head_star
cet2016-p130-r01-c1,neea-cet-syllabus-2016,130,125,1,1,81.218,668.79,stocking,stocking,,headword,cet2016-p130-r01-c1,stocking,false,printed_head_star
cet2016-p130-r02-c1,neea-cet-syllabus-2016,130,125,2,1,81.218,654.62,stomach,stomach,,headword,cet2016-p130-r02-c1,stomach,false,printed_head_star
cet2016-p130-r03-c1,neea-cet-syllabus-2016,130,125,3,1,81.218,640.45,stone,stone,,headword,cet2016-p130-r03-c1,stone,false,printed_head_star
cet2016-p130-r03-c2,neea-cet-syllabus-2016,130,125,3,2,168.647,640.45,stony,stony,,listed_related,cet2016-p130-r03-c1,stone,false,inherited_from_head_row
cet2016-p130-r04-c1,neea-cet-syllabus-2016,130,125,4,1,81.218,626.28,stool,stool,,headword,cet2016-p130-r04-c1,stool,false,printed_head_star
cet2016-p130-r05-c1,neea-cet-syllabus-2016,130,125,5,1,69.865,612.11,★stoop,stoop,,headword,cet2016-p130-r05-c1,stoop,true,printed_head_star
cet2016-p130-r06-c1,neea-cet-syllabus-2016,130,125,6,1,81.218,597.94,stop,stop,,headword,cet2016-p130-r06-c1,stop,false,printed_head_star
cet2016-p130-r06-c2,neea-cet-syllabus-2016,130,125,6,2,168.647,597.94,stoppage,stoppage,,listed_related,cet2016-p130-r06-c1,stop,false,inherited_from_head_row
cet2016-p130-r07-c1,neea-cet-syllabus-2016,130,125,7,1,81.218,583.77,store１,store,1,headword,cet2016-p130-r07-c1,store,false,printed_head_star
cet2016-p130-r08-c1,neea-cet-syllabus-2016,130,125,8,1,81.218,569.6,store２,store,2,headword,cet2016-p130-r08-c1,store,false,printed_head_star
cet2016-p130-r08-c2,neea-cet-syllabus-2016,130,125,8,2,168.647,569.6,storage,storage,,listed_related,cet2016-p130-r08-c1,store,false,inherited_from_head_row
cet2016-p130-r09-c1,neea-cet-syllabus-2016,130,125,9,1,81.218,555.43,storm,storm,,headword,cet2016-p130-r09-c1,storm,false,printed_head_star
cet2016-p130-r09-c2,neea-cet-syllabus-2016,130,125,9,2,168.647,555.43,stormy,stormy,,listed_related,cet2016-p130-r09-c1,storm,false,inherited_from_head_row
cet2016-p130-r10-c1,neea-cet-syllabus-2016,130,125,10,1,81.218,541.26,story１,story,1,headword,cet2016-p130-r10-c1,story,false,printed_head_star
cet2016-p130-r11-c1,neea-cet-syllabus-2016,130,125,11,1,81.218,527.09,stor(e)y２,stor(e)y,2,headword,cet2016-p130-r11-c1,stor(e)y,false,printed_head_star
cet2016-p130-r12-c1,neea-cet-syllabus-2016,130,125,12,1,69.865,512.92,★stout,stout,,headword,cet2016-p130-r12-c1,stout,true,printed_head_star
cet2016-p130-r13-c1,neea-cet-syllabus-2016,130,125,13,1,81.218,498.75,stove,stove,,headword,cet2016-p130-r13-c1,stove,false,printed_head_star
cet2016-p130-r14-c1,neea-cet-syllabus-2016,130,125,14,1,81.218,484.58,straight,straight,,headword,cet2016-p130-r14-c1,straight,false,printed_head_star
cet2016-p130-r14-c2,neea-cet-syllabus-2016,130,125,14,2,168.647,484.58,straighten,straighten,,listed_related,cet2016-p130-r14-c1,straight,false,inherited_from_head_row
cet2016-p130-r15-c1,neea-cet-syllabus-2016,130,125,15,1,81.218,470.41,straightforward,straightforward,,headword,cet2016-p130-r15-c1,straightforward,false,printed_head_star
cet2016-p130-r16-c1,neea-cet-syllabus-2016,130,125,16,1,81.218,456.24,strain１,strain,1,headword,cet2016-p130-r16-c1,strain,false,printed_head_star
cet2016-p130-r17-c1,neea-cet-syllabus-2016,130,125,17,1,81.218,442.07,strain２,strain,2,headword,cet2016-p130-r17-c1,strain,false,printed_head_star
cet2016-p130-r18-c1,neea-cet-syllabus-2016,130,125,18,1,69.865,427.9,★strait,strait,,headword,cet2016-p130-r18-c1,strait,true,printed_head_star
cet2016-p130-r19-c1,neea-cet-syllabus-2016,130,125,19,1,69.865,413.73,★strand,strand,,headword,cet2016-p130-r19-c1,strand,true,printed_head_star
cet2016-p130-r20-c1,neea-cet-syllabus-2016,130,125,20,1,81.218,399.56,strange,strange,,headword,cet2016-p130-r20-c1,strange,false,printed_head_star
cet2016-p130-r20-c2,neea-cet-syllabus-2016,130,125,20,2,168.647,399.56,stranger,stranger,,listed_related,cet2016-p130-r20-c1,strange,false,inherited_from_head_row
cet2016-p130-r21-c1,neea-cet-syllabus-2016,130,125,21,1,69.865,385.39,★strangle,strangle,,headword,cet2016-p130-r21-c1,strangle,true,printed_head_star
cet2016-p130-r22-c1,neea-cet-syllabus-2016,130,125,22,1,81.218,371.22,strap,strap,,headword,cet2016-p130-r22-c1,strap,false,printed_head_star
cet2016-p130-r23-c1,neea-cet-syllabus-2016,130,125,23,1,81.218,357.05,strategy,strategy,,headword,cet2016-p130-r23-c1,strategy,false,printed_head_star
cet2016-p130-r23-c2,neea-cet-syllabus-2016,130,125,23,2,168.647,357.05,strategic,strategic,,listed_related,cet2016-p130-r23-c1,strategy,false,inherited_from_head_row
cet2016-p130-r24-c1,neea-cet-syllabus-2016,130,125,24,1,81.218,342.88,straw,straw,,headword,cet2016-p130-r24-c1,straw,false,printed_head_star
cet2016-p130-r25-c1,neea-cet-syllabus-2016,130,125,25,1,69.865,328.71,★stray,stray,,headword,cet2016-p130-r25-c1,stray,true,printed_head_star
cet2016-p130-r26-c1,neea-cet-syllabus-2016,130,125,26,1,69.865,314.54,★streak,streak,,headword,cet2016-p130-r26-c1,streak,true,printed_head_star
cet2016-p130-r27-c1,neea-cet-syllabus-2016,130,125,27,1,81.218,300.37,stream,stream,,headword,cet2016-p130-r27-c1,stream,false,printed_head_star
cet2016-p130-r28-c1,neea-cet-syllabus-2016,130,125,28,1,69.865,286.2,★streamline,streamline,,headword,cet2016-p130-r28-c1,streamline,true,printed_head_star
cet2016-p130-r29-c1,neea-cet-syllabus-2016,130,125,29,1,81.218,272.03,street,street,,headword,cet2016-p130-r29-c1,street,false,printed_head_star
cet2016-p130-r30-c1,neea-cet-syllabus-2016,130,125,30,1,81.218,257.86,stress,stress,,headword,cet2016-p130-r30-c1,stress,false,printed_head_star
cet2016-p130-r30-c2,neea-cet-syllabus-2016,130,125,30,2,168.647,257.86,stressful,stressful,,listed_related,cet2016-p130-r30-c1,stress,false,inherited_from_head_row
cet2016-p130-r31-c1,neea-cet-syllabus-2016,130,125,31,1,81.218,243.69,stretch,stretch,,headword,cet2016-p130-r31-c1,stretch,false,printed_head_star
cet2016-p130-r32-c1,neea-cet-syllabus-2016,130,125,32,1,81.218,229.52,strict,strict,,headword,cet2016-p130-r32-c1,strict,false,printed_head_star
cet2016-p130-r33-c1,neea-cet-syllabus-2016,130,125,33,1,81.218,215.35,stride,stride,,headword,cet2016-p130-r33-c1,stride,false,printed_head_star
cet2016-p130-r34-c1,neea-cet-syllabus-2016,130,125,34,1,81.218,201.18,strike,strike,,headword,cet2016-p130-r34-c1,strike,false,printed_head_star
